id,song_name,singer,album,release_date,cover_image,spotify_url,popularity,genre,language,language_evidence,source,mood_valence,mood_arousal,mood_danceability,mood_acousticness,artist_text,release_year,text,recommendation_text,emotion_sadness,emotion_joy,emotion_love,emotion_anger,emotion_fear,emotion_surprise,emotion_prob_sadness,emotion_prob_joy,emotion_prob_love,emotion_prob_anger,emotion_prob_fear,emotion_prob_surprise,emotion_label,emotion_confidence,emotion_label_source
0CFIkzVgJRzcPb1Ni1nzvi,Sapne Mein,"['Asha Bhosle', 'Suresh Wadkar']",Satya (Original Motion Picture Soundtrack),2000-06-19,https://i.scdn.co/image/ab67616d0000b27382721793743f2bc2ec603d61,https://open.spotify.com/track/0CFIkzVgJRzcPb1Ni1nzvi,55,bollywood,Hindi,Genre metadata: bollywood → Hindi,spotify_dataset.csv,,,,,Asha Bhosle Suresh Wadkar,2000,Sapne Mein Satya (Original Motion Picture Soundtrack) Asha Bhosle Suresh Wadkar bollywood Hindi,Sapne Mein Satya (Original Motion Picture Soundtrack) bollywood Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
7ldhGFQH1K7oG2q8fX4Eck,"Ammayi (From ""ANIMAL"") [TELUGU]","['Raghav Chaitanya', 'Anantha Sreeram', 'Pritam']","Ammayi (From ""ANIMAL"") [TELUGU]",2023-10-11,https://i.scdn.co/image/ab67616d0000b273b270a0c7b06dc5a669ee03f1,https://open.spotify.com/track/7ldhGFQH1K7oG2q8fX4Eck,55,bollywood,Hindi,Genre metadata: bollywood → Hindi,spotify_dataset.csv,,,,,Raghav Chaitanya Anantha Sreeram Pritam,2023,"Ammayi (From ""ANIMAL"") [TELUGU] Ammayi (From ""ANIMAL"") [TELUGU] Raghav Chaitanya Anantha Sreeram Pritam bollywood Hindi","Ammayi (From ""ANIMAL"") [TELUGU] Ammayi (From ""ANIMAL"") [TELUGU] bollywood Hindi",0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
3T0oPETOdddxJ2xTt2qJe4,Aaya Na Tu,"['Arjun Kanungo', 'Momina Mustehsan', 'Kunaal Vermaa']",Aaya Na Tu,2018-06-20,https://i.scdn.co/image/ab67616d0000b2735657e07918833e85d5a38bae,https://open.spotify.com/track/3T0oPETOdddxJ2xTt2qJe4,56,bollywood,Hindi,Genre metadata: bollywood → Hindi,spotify_dataset.csv,,,,,Arjun Kanungo Momina Mustehsan Kunaal Vermaa,2018,Aaya Na Tu Aaya Na Tu Arjun Kanungo Momina Mustehsan Kunaal Vermaa bollywood Hindi,Aaya Na Tu Aaya Na Tu bollywood Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
4gALQzXkEYPdAlIGCXwHnJ,Teri Meri Kahaani,"['Palak Muchhal', 'Arijit Singh']",Gabbar Is Back (Original Motion Picture Soundtrack),2018-08-13,https://i.scdn.co/image/ab67616d0000b273d582f7f8d2c48c332435114b,https://open.spotify.com/track/4gALQzXkEYPdAlIGCXwHnJ,56,bollywood,Hindi,Genre metadata: bollywood → Hindi,spotify_dataset.csv,,,,,Palak Muchhal Arijit Singh,2018,Teri Meri Kahaani Gabbar Is Back (Original Motion Picture Soundtrack) Palak Muchhal Arijit Singh bollywood Hindi,Teri Meri Kahaani Gabbar Is Back (Original Motion Picture Soundtrack) bollywood Hindi,0.0,0.0,0.098,0.0,0.0,0.0,0.118989,0.118989,0.405057,0.118989,0.118989,0.118989,unclassified,0.098,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
2MtlJqRbPKpPx9fJZqPPt4,Jitni Dafa,"['Yasser Desai', 'Jeet Gannguli', 'Rashmi Virag']",Parmanu (Original Motion Picture Soundtrack),2018-07-31,https://i.scdn.co/image/ab67616d0000b2735797109435c8baaedd8ac95c,https://open.spotify.com/track/2MtlJqRbPKpPx9fJZqPPt4,56,bollywood,Hindi,Genre metadata: bollywood → Hindi,spotify_dataset.csv,,,,,Yasser Desai Jeet Gannguli Rashmi Virag,2018,Jitni Dafa Parmanu (Original Motion Picture Soundtrack) Yasser Desai Jeet Gannguli Rashmi Virag bollywood Hindi,Jitni Dafa Parmanu (Original Motion Picture Soundtrack) bollywood Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
4OvdhTOjq75CvPO6O7AWRw,Dil Mera Churaya Kyun,"['Kumar Sanu', 'Anu Malik']",Akele Hum Akele Tum (Original Motion Picture Soundtrack),1995-07-25,https://i.scdn.co/image/ab67616d0000b273cf01fe6536d9a76d1df94a65,https://open.spotify.com/track/4OvdhTOjq75CvPO6O7AWRw,55,bollywood,Hindi,Genre metadata: bollywood → Hindi,spotify_dataset.csv,,,,,Kumar Sanu Anu Malik,1995,Dil Mera Churaya Kyun Akele Hum Akele Tum (Original Motion Picture Soundtrack) Kumar Sanu Anu Malik bollywood Hindi,Dil Mera Churaya Kyun Akele Hum Akele Tum (Original Motion Picture Soundtrack) bollywood Hindi,0.098,0.0,0.098,0.0,0.0,0.0,0.314958,0.092521,0.314958,0.092521,0.092521,0.092521,unclassified,0.098,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
6DWfITTnKLZVGD75Y0zeFh,Kishore Kumar Speaks And O Mere Dil Ke Chain (Film - Mere Jeevan Saathi),['Kishore Kumar'],"Baarishein, Chai Aur Kishore",2023-07-12,https://i.scdn.co/image/ab67616d0000b27380cf8c0ccaec3e13ab929299,https://open.spotify.com/track/6DWfITTnKLZVGD75Y0zeFh,55,bollywood,Hindi,Genre metadata: bollywood → Hindi,spotify_dataset.csv,,,,,Kishore Kumar,2023,"Kishore Kumar Speaks And O Mere Dil Ke Chain (Film - Mere Jeevan Saathi) Baarishein, Chai Aur Kishore Kishore Kumar bollywood Hindi","Kishore Kumar Speaks And O Mere Dil Ke Chain (Film - Mere Jeevan Saathi) Baarishein, Chai Aur Kishore bollywood Hindi",0.098,0.0,0.0,0.0,0.0,0.0,0.405057,0.118989,0.118989,0.118989,0.118989,0.118989,unclassified,0.098,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
2PEo8JQ48mfEv8a2HLqDvt,"Nadiyon Paar (Let the Music Play Again) (From ""Roohi"")","['Sachin-Jigar', 'Rashmeet Kaur', 'Shamur', 'IP Singh']","Nadiyon Paar (Let the Music Play Again) [From ""Roohi""]",2021-03-03,https://i.scdn.co/image/ab67616d0000b273ffc13e3ca95b0ed67e320082,https://open.spotify.com/track/2PEo8JQ48mfEv8a2HLqDvt,56,bollywood,Hindi,Genre metadata: bollywood → Hindi,spotify_dataset.csv,,,,,Sachin-Jigar Rashmeet Kaur Shamur IP Singh,2021,"Nadiyon Paar (Let the Music Play Again) (From ""Roohi"") Nadiyon Paar (Let the Music Play Again) [From ""Roohi""] Sachin-Jigar Rashmeet Kaur Shamur IP Singh bollywood Hindi","Nadiyon Paar (Let the Music Play Again) (From ""Roohi"") Nadiyon Paar (Let the Music Play Again) [From ""Roohi""] bollywood Hindi",0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
3geKpJNdURFqbA8OqaR7vr,Attu Nuvve,['Neha Bhasin'],Current,2009-05-26,https://i.scdn.co/image/ab67616d0000b273c2c9265939b9fc7bcc42e272,https://open.spotify.com/track/3geKpJNdURFqbA8OqaR7vr,55,bollywood,Hindi,Genre metadata: bollywood → Hindi,spotify_dataset.csv,,,,,Neha Bhasin,2009,Attu Nuvve Current Neha Bhasin bollywood Hindi,Attu Nuvve Current bollywood Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
0xlWd9o8yjKpJ02WJy79kZ,Tere Liye,"['Atif Aslam', 'Shreya Ghoshal']",Best of Romance: Atif Aslam & Pritam,2023-04-20,https://i.scdn.co/image/ab67616d0000b273a1c00de3e08bfde2c646c7a3,https://open.spotify.com/track/0xlWd9o8yjKpJ02WJy79kZ,57,bollywood,Hindi,Genre metadata: bollywood → Hindi,spotify_dataset.csv,,,,,Atif Aslam Shreya Ghoshal,2023,Tere Liye Best of Romance: Atif Aslam & Pritam Atif Aslam Shreya Ghoshal bollywood Hindi,Tere Liye Best of Romance: Atif Aslam & Pritam bollywood Hindi,0.0,0.0,0.006330724758037912,0.0,0.0,0.0,0.16441,0.16441,0.177949,0.16441,0.16441,0.16441,unclassified,0.006331,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
6Kb2jbGMqs3zL7cgv9dket,Is Tarah Aashiqui Ka - Kumar Sanu Version,['Kumar Sanu'],Imtihan (Original Motion Picture Soundtrack),1994-03-11,https://i.scdn.co/image/ab67616d0000b273a987bb655cb167d9edb31ec6,https://open.spotify.com/track/6Kb2jbGMqs3zL7cgv9dket,55,bollywood,Hindi,Genre metadata: bollywood → Hindi,spotify_dataset.csv,,,,,Kumar Sanu,1994,Is Tarah Aashiqui Ka - Kumar Sanu Version Imtihan (Original Motion Picture Soundtrack) Kumar Sanu bollywood Hindi,Is Tarah Aashiqui Ka - Kumar Sanu Version Imtihan (Original Motion Picture Soundtrack) bollywood Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
3pRF060IEOI5XSQAvONgSt,Chale Jaise Hawaien,"['KK', 'Vasundhara Das']",Main Hoon Na,2004-02-27,https://i.scdn.co/image/ab67616d0000b273e7fa423de639247fed12be4a,https://open.spotify.com/track/3pRF060IEOI5XSQAvONgSt,56,bollywood,Hindi,Genre metadata: bollywood → Hindi,spotify_dataset.csv,,,,,KK Vasundhara Das,2004,Chale Jaise Hawaien Main Hoon Na KK Vasundhara Das bollywood Hindi,Chale Jaise Hawaien Main Hoon Na bollywood Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
7C3IQI7f7zN1xasNYcZnYY,"Ya Ali - From ""Gangster""","['Pritam', 'Zubeen Garg']",Gangster (Original Motion Picture Soundtrack),2006-09-08,https://i.scdn.co/image/ab67616d0000b273e15cc52ef005a58b575a958f,https://open.spotify.com/track/7C3IQI7f7zN1xasNYcZnYY,56,bollywood,Hindi,Genre metadata: bollywood → Hindi,spotify_dataset.csv,,,,,Pritam Zubeen Garg,2006,"Ya Ali - From ""Gangster"" Gangster (Original Motion Picture Soundtrack) Pritam Zubeen Garg bollywood Hindi","Ya Ali - From ""Gangster"" Gangster (Original Motion Picture Soundtrack) bollywood Hindi",0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
0v7rJIwQ2xeB1W19eU5IQS,Main Hoon Na,"['Sonu Nigam', 'Shreya Ghoshal']",Main Hoon Na,2004-02-27,https://i.scdn.co/image/ab67616d0000b273e7fa423de639247fed12be4a,https://open.spotify.com/track/0v7rJIwQ2xeB1W19eU5IQS,57,bollywood,Hindi,Genre metadata: bollywood → Hindi,spotify_dataset.csv,,,,,Sonu Nigam Shreya Ghoshal,2004,Main Hoon Na Main Hoon Na Sonu Nigam Shreya Ghoshal bollywood Hindi,Main Hoon Na Main Hoon Na bollywood Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
3wmI2n0Whs6kg4MT8jFRU1,Teri Aankhon Mein,"['Darshan Raval', 'Neha Kakkar', 'Manan Bhardwaj']",Teri Aankhon Mein,2020-10-07,https://i.scdn.co/image/ab67616d0000b273d1dcdada40e51563cab2ff2a,https://open.spotify.com/track/3wmI2n0Whs6kg4MT8jFRU1,55,bollywood,Hindi,Genre metadata: bollywood → Hindi,spotify_dataset.csv,,,,,Darshan Raval Neha Kakkar Manan Bhardwaj,2020,Teri Aankhon Mein Teri Aankhon Mein Darshan Raval Neha Kakkar Manan Bhardwaj bollywood Hindi,Teri Aankhon Mein Teri Aankhon Mein bollywood Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
0IYpKZhCeoXB85BslBg3q5,Yeh Ladka Hai Allah,"['Jatin-Lalit', 'Udit Narayan', 'Alka Yagnik']",Kabhi Khushi Kabhie Gham (Original Motion Picture Soundtrack),2001-11-28,https://i.scdn.co/image/ab67616d0000b273941eb533e845e5c2299570b9,https://open.spotify.com/track/0IYpKZhCeoXB85BslBg3q5,57,bollywood,Hindi,Genre metadata: bollywood → Hindi,spotify_dataset.csv,,,,,Jatin-Lalit Udit Narayan Alka Yagnik,2001,Yeh Ladka Hai Allah Kabhi Khushi Kabhie Gham (Original Motion Picture Soundtrack) Jatin-Lalit Udit Narayan Alka Yagnik bollywood Hindi,Yeh Ladka Hai Allah Kabhi Khushi Kabhie Gham (Original Motion Picture Soundtrack) bollywood Hindi,0.004409688918503414,0.005160168048313192,0.0,0.0,0.0,0.0,0.172565,0.174192,0.163311,0.163311,0.163311,0.163311,unclassified,0.00516,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
0DXfJ2iKRDEG7rPgssWFea,"Rangisari (From ""Jugjugg Jeeyo"")","['Kanishk Seth', 'Kavita Seth']","Rangisari (From ""Jugjugg Jeeyo"")",2022-06-06,https://i.scdn.co/image/ab67616d0000b273989726f025d1225922ae7eb5,https://open.spotify.com/track/0DXfJ2iKRDEG7rPgssWFea,56,bollywood,Hindi,Genre metadata: bollywood → Hindi,spotify_dataset.csv,,,,,Kanishk Seth Kavita Seth,2022,"Rangisari (From ""Jugjugg Jeeyo"") Rangisari (From ""Jugjugg Jeeyo"") Kanishk Seth Kavita Seth bollywood Hindi","Rangisari (From ""Jugjugg Jeeyo"") Rangisari (From ""Jugjugg Jeeyo"") bollywood Hindi",0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
5eXQg2Yo950kTJThZwqfpz,Aap Ki Ankhon Mein Kuch,"['Kishore Kumar', 'Lata Mangeshkar']",Remembering Lata Mangeshkar,2022-02-18,https://i.scdn.co/image/ab67616d0000b27384b2a1748261e77836d50568,https://open.spotify.com/track/5eXQg2Yo950kTJThZwqfpz,55,bollywood,Hindi,Genre metadata: bollywood → Hindi,spotify_dataset.csv,,,,,Kishore Kumar Lata Mangeshkar,2022,Aap Ki Ankhon Mein Kuch Remembering Lata Mangeshkar Kishore Kumar Lata Mangeshkar bollywood Hindi,Aap Ki Ankhon Mein Kuch Remembering Lata Mangeshkar bollywood Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
5R6T1zVAE6cpBorNs8MVGU,Saat Samundar Paar Happy,['Sadhana Sargam'],Vishwatma,1991-12-31,https://i.scdn.co/image/ab67616d0000b2739c6911f76a82d35102490e88,https://open.spotify.com/track/5R6T1zVAE6cpBorNs8MVGU,55,bollywood,Hindi,Genre metadata: bollywood → Hindi,spotify_dataset.csv,,,,,Sadhana Sargam,1991,Saat Samundar Paar Happy Vishwatma Sadhana Sargam bollywood Hindi,Saat Samundar Paar Happy Vishwatma bollywood Hindi,0.0,0.098,0.0,0.0,0.0,0.0,0.118989,0.405057,0.118989,0.118989,0.118989,0.118989,unclassified,0.098,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
5oYRr51VatOtkFeEOursuZ,O Sanam,['Lucky Ali'],Sunoh,1996-05-06,https://i.scdn.co/image/ab67616d0000b2737c8248da2e4e0104e4bfdea0,https://open.spotify.com/track/5oYRr51VatOtkFeEOursuZ,56,bollywood,Hindi,Genre metadata: bollywood → Hindi,spotify_dataset.csv,,,,,Lucky Ali,1996,O Sanam Sunoh Lucky Ali bollywood Hindi,O Sanam Sunoh bollywood Hindi,0.0,0.0,0.11666058360884986,0.0,0.0,0.0,0.107545,0.107545,0.462277,0.107545,0.107545,0.107545,love,0.116661,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
6zfKeRGBzsk6EnJnpoDd6I,Fakira,"['Vishal-Shekhar', 'Sanam Puri', 'Neeti Mohan']",Student of the Year 2 (Original Motion Picture Soundtrack),2019-04-26,https://i.scdn.co/image/ab67616d0000b2731500ba98cfa8ee9dd2d4c7de,https://open.spotify.com/track/6zfKeRGBzsk6EnJnpoDd6I,56,bollywood,Hindi,Genre metadata: bollywood → Hindi,spotify_dataset.csv,,,,,Vishal-Shekhar Sanam Puri Neeti Mohan,2019,Fakira Student of the Year 2 (Original Motion Picture Soundtrack) Vishal-Shekhar Sanam Puri Neeti Mohan bollywood Hindi,Fakira Student of the Year 2 (Original Motion Picture Soundtrack) bollywood Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
0voD3biKAPCQsWrg5jKDzz,Shukran Allah,"['Salim–Sulaiman', 'Sonu Nigam', 'Shreya Ghoshal', 'Salim Merchant']",Kurbaan (Original Motion Picture Soundtrack [Deluxe Edition]),,https://i.scdn.co/image/ab67616d0000b273fc9a5403618468d5d795af48,https://open.spotify.com/track/0voD3biKAPCQsWrg5jKDzz,56,bollywood,Hindi,Genre metadata: bollywood → Hindi,spotify_dataset.csv,,,,,Salim–Sulaiman Sonu Nigam Shreya Ghoshal Salim Merchant,,Shukran Allah Kurbaan (Original Motion Picture Soundtrack [Deluxe Edition]) Salim–Sulaiman Sonu Nigam Shreya Ghoshal Salim Merchant bollywood Hindi,Shukran Allah Kurbaan (Original Motion Picture Soundtrack [Deluxe Edition]) bollywood Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
3qTlcDR5n5NCExaJMun20V,Ghoonghat Ki Aadh Se,"['Kumar Sanu', 'Alka Yagnik']",Hum Hain Rahi Pyar Ke (Original Motion Picture Soundtrack),1993-07-05,https://i.scdn.co/image/ab67616d0000b2735a5d99f08ec514c24dc3ac01,https://open.spotify.com/track/3qTlcDR5n5NCExaJMun20V,55,bollywood,Hindi,Genre metadata: bollywood → Hindi,spotify_dataset.csv,,,,,Kumar Sanu Alka Yagnik,1993,Ghoonghat Ki Aadh Se Hum Hain Rahi Pyar Ke (Original Motion Picture Soundtrack) Kumar Sanu Alka Yagnik bollywood Hindi,Ghoonghat Ki Aadh Se Hum Hain Rahi Pyar Ke (Original Motion Picture Soundtrack) bollywood Hindi,0.0,0.0,0.0033722797094345985,0.0,0.0,0.0,0.165479,0.165479,0.172604,0.165479,0.165479,0.165479,unclassified,0.003372,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
1NFwuFa7uJnzckSM61OjZk,Telusaa Telusaa,"['Jubin Nautiyal', 'Sameera Bharadwaj']",Sarrainodu,2016-04-01,https://i.scdn.co/image/ab67616d0000b2739794fcf8536d5d9822180297,https://open.spotify.com/track/1NFwuFa7uJnzckSM61OjZk,55,bollywood,Hindi,Genre metadata: bollywood → Hindi,spotify_dataset.csv,,,,,Jubin Nautiyal Sameera Bharadwaj,2016,Telusaa Telusaa Sarrainodu Jubin Nautiyal Sameera Bharadwaj bollywood Hindi,Telusaa Telusaa Sarrainodu bollywood Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
5wIwMpBfTKoGmuOphrYrum,Dil Haara,"['Vishal-Shekhar', 'Sukhwinder Singh', 'Piyush Mishra']",Tashan,2008-03-27,https://i.scdn.co/image/ab67616d0000b273350fe52fe51edbfe385b6228,https://open.spotify.com/track/5wIwMpBfTKoGmuOphrYrum,55,bollywood,Hindi,Genre metadata: bollywood → Hindi,spotify_dataset.csv,,,,,Vishal-Shekhar Sukhwinder Singh Piyush Mishra,2008,Dil Haara Tashan Vishal-Shekhar Sukhwinder Singh Piyush Mishra bollywood Hindi,Dil Haara Tashan bollywood Hindi,0.098,0.0,0.0,0.0,0.0,0.0,0.405057,0.118989,0.118989,0.118989,0.118989,0.118989,unclassified,0.098,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
0h73AwuEY2x44cBMOP58fO,Bakhuda Tumhi Ho,"['Atif Aslam', 'Alka Yagnik', 'Pritam']",Kismat Konnection (Original Motion Picture Soundtrack),2008-07-18,https://i.scdn.co/image/ab67616d0000b27370d1c1cddd8608784f288259,https://open.spotify.com/track/0h73AwuEY2x44cBMOP58fO,56,bollywood,Hindi,Genre metadata: bollywood → Hindi,spotify_dataset.csv,,,,,Atif Aslam Alka Yagnik Pritam,2008,Bakhuda Tumhi Ho Kismat Konnection (Original Motion Picture Soundtrack) Atif Aslam Alka Yagnik Pritam bollywood Hindi,Bakhuda Tumhi Ho Kismat Konnection (Original Motion Picture Soundtrack) bollywood Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
1SdMHj6tJp2YZ5INflJR1T,Aye Khuda,"['Kshitij Tarey', 'Saim Bhat', 'Mithoon']",Murder 2,2011-05-30,https://i.scdn.co/image/ab67616d0000b2732432edc97b465e6db54d356b,https://open.spotify.com/track/1SdMHj6tJp2YZ5INflJR1T,56,bollywood,Hindi,Genre metadata: bollywood → Hindi,spotify_dataset.csv,,,,,Kshitij Tarey Saim Bhat Mithoon,2011,Aye Khuda Murder 2 Kshitij Tarey Saim Bhat Mithoon bollywood Hindi,Aye Khuda Murder 2 bollywood Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
3FS3ItpUATpALLi90uvkde,I Am In Love,"['Pritam', 'KK', 'Dominique', 'Neelesh Misra']",Once Upon A Time In Mumbaai,2010-06-29,https://i.scdn.co/image/ab67616d0000b273df934f4de5f8dd46f8d75f5f,https://open.spotify.com/track/3FS3ItpUATpALLi90uvkde,55,bollywood,Hindi,Genre metadata: bollywood → Hindi,spotify_dataset.csv,,,,,Pritam KK Dominique Neelesh Misra,2010,I Am In Love Once Upon A Time In Mumbaai Pritam KK Dominique Neelesh Misra bollywood Hindi,I Am In Love Once Upon A Time In Mumbaai bollywood Hindi,0.0,0.0,0.10423551903945001,0.0,0.0,0.0,0.115206,0.115206,0.423971,0.115206,0.115206,0.115206,love,0.104236,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
1dZuiEX0EjvQai3N7BlUmT,Yeh Dil Deewana,"['Sonu Nigam', 'Hema Sardesai', 'Shankar Mahadevan']",Pardes (Original Motion Picture Soundtrack),1997-08-08,https://i.scdn.co/image/ab67616d0000b2739decf911fd878b73390db3a4,https://open.spotify.com/track/1dZuiEX0EjvQai3N7BlUmT,56,bollywood,Hindi,Genre metadata: bollywood → Hindi,spotify_dataset.csv,,,,,Sonu Nigam Hema Sardesai Shankar Mahadevan,1997,Yeh Dil Deewana Pardes (Original Motion Picture Soundtrack) Sonu Nigam Hema Sardesai Shankar Mahadevan bollywood Hindi,Yeh Dil Deewana Pardes (Original Motion Picture Soundtrack) bollywood Hindi,0.098,0.0,0.0,0.0,0.0,0.0,0.405057,0.118989,0.118989,0.118989,0.118989,0.118989,unclassified,0.098,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
38ql2maaz4VFexTGL8yIW3,Jab Kisiki Taraf Dil,"['Jatin-Lalit', 'Kumar Sanu']",Pyaar To Hona Hi Tha (Original Motion Picture Soundtrack),2000-08-04,https://i.scdn.co/image/ab67616d0000b273a23500c4e9bc131bdd6786a1,https://open.spotify.com/track/38ql2maaz4VFexTGL8yIW3,55,bollywood,Hindi,Genre metadata: bollywood → Hindi,spotify_dataset.csv,,,,,Jatin-Lalit Kumar Sanu,2000,Jab Kisiki Taraf Dil Pyaar To Hona Hi Tha (Original Motion Picture Soundtrack) Jatin-Lalit Kumar Sanu bollywood Hindi,Jab Kisiki Taraf Dil Pyaar To Hona Hi Tha (Original Motion Picture Soundtrack) bollywood Hindi,0.098,0.0,0.003683524520815502,0.0,0.0,0.0,0.402799,0.118325,0.123901,0.118325,0.118325,0.118325,unclassified,0.098,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
2EPOgSRhA90xWGVtNZwEv8,Tu Har Lamha,"['Bobby-Imran', 'Arijit Singh']",Khamoshiyan (Original Motion Picture Soundtrack),2014-12-29,https://i.scdn.co/image/ab67616d0000b2738d07544fddf5b7d9a1e41554,https://open.spotify.com/track/2EPOgSRhA90xWGVtNZwEv8,55,bollywood,Hindi,Genre metadata: bollywood → Hindi,spotify_dataset.csv,,,,,Bobby-Imran Arijit Singh,2014,Tu Har Lamha Khamoshiyan (Original Motion Picture Soundtrack) Bobby-Imran Arijit Singh bollywood Hindi,Tu Har Lamha Khamoshiyan (Original Motion Picture Soundtrack) bollywood Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
